Target,Altitude,Time
700,1275.87,817.02
700,1276.7,817.08
700,1277.49,817.14
700,1278.25,817.2
700,1278.97,817.26
700,1279.66,817.32
700,1280.31,817.38
700,1280.93,817.44
700,1281.51,817.5
700,1282.06,817.56
700,1282.57,817.62
700,1283.05,817.68
700,1283.49,817.74
700,1283.9,817.8
700,1284.27,817.86
700,1284.61,817.92
700,1284.91,817.98
700,1285.18,818.04
700,1285.41,818.1
700,1285.61,818.16
700,1285.77,818.22
700,1285.9,818.28
700,1285.99,818.34
700,1286.05,818.4
700,1286.07,818.46
700,1286.06,818.52
700,1286.01,818.58
700,1285.93,818.64
700,1285.81,818.7
700,1285.66,818.76
700,1285.47,818.82
700,1285.25,818.88
700,1284.99,818.94
700,1284.7,819
700,1284.38,819.06
700,1284.01,819.12
700,1283.62,819.18
700,1283.18,819.24
700,1282.72,819.3
700,1282.22,819.36
700,1281.68,819.42
700,1281.11,819.48
700,1280.5,819.54
700,1279.86,819.6
700,1279.18,819.66
700,1278.47,819.72
700,1277.73,819.78
700,1276.95,819.84
700,1276.13,819.9
700,1275.28,819.96
700,1274.39,820.02
700,1273.47,820.08
700,1272.52,820.14
700,1271.53,820.2
700,1270.51,820.26
700,1269.45,820.32
700,1268.35,820.38
700,1267.22,820.44
700,1266.06,820.5
700,1264.86,820.56
700,1263.63,820.62
700,1262.37,820.68
700,1261.06,820.74
700,1259.73,820.8
700,1258.36,820.86
700,1256.95,820.92
700,1255.03,821
700,1253.54,821.06
700,1252.02,821.12
700,1250.47,821.18
700,1248.88,821.24
700,1247.26,821.3
700,1245.04,821.38
700,1243.34,821.44
700,1241.6,821.5
700,1239.83,821.56
700,1238.02,821.62
700,1236.18,821.68
700,1234.31,821.74
700,1232.4,821.8
700,1230.46,821.86
700,1228.49,821.92
700,1226.48,821.98
700,1224.43,822.04
700,1220.95,822.14
700,1218.82,822.2
700,1216.65,822.26
700,1214.45,822.32
700,1212.21,822.38
700,1209.94,822.44
700,1207.64,822.5
700,1205.3,822.56
700,1202.93,822.62
700,1200.53,822.68
700,1198.09,822.74
700,1195.62,822.84
700,1191.43,822.9
700,1188.87,822.96
700,1186.28,823.02
700,1183.65,823.08
700,1180.99,823.14
700,1178.3,823.2
700,1175.58,823.26
700,1172.82,823.32
700,1170.03,823.38
700,1167.2,823.44
700,1164.34,823.5
700,1161.45,823.56
700,1158.53,823.62
700,1155.57,823.68
700,1152.58,823.74
700,1149.56,823.8
700,1146.51,823.86
700,1143.42,823.92
700,1140.3,823.98
700,1137.15,824.04
700,1133.97,824.1
700,1130.75,824.16
700,1127.5,824.22
700,1124.22,824.28
700,1120.9,824.34
700,1117.56,824.4
700,1114.18,824.46
700,1110.77,824.52
700,1107.33,824.58
700,1103.85,824.64
700,1099.17,824.72
700,1095.62,824.78
700,1092.04,824.84
700,1088.43,824.9
700,1084.79,824.96
700,1081.11,825.02
700,1077.4,825.08
700,1073.67,825.14
700,1069.9,825.2
700,1066.1,825.26
700,1062.26,825.32
700,1058.4,825.38
700,1054.5,825.44
700,1050.58,825.5
700,1046.62,825.56
700,1042.63,825.62
700,1038.61,825.68
700,1034.56,825.74
700,1030.48,825.8
700,1026.37,825.86
700,1022.23,825.92
700,1018.06,825.98
700,1013.85,826.04
700,1009.62,826.1
700,1005.36,826.16
700,1001.06,826.22
700,996.738,826.28
700,992.384,826.34
700,987.999,826.4
700,983.584,826.46
700,979.139,826.52
700,974.664,826.58
700,970.159,826.64
700,965.625,826.7
700,961.061,826.76
700,956.467,826.82
700,951.843,826.88
700,947.19,826.94
700,942.508,827
700,937.796,827.06
700,933.055,827.12
700,928.285,827.18
700,923.486,827.24
700,918.657,827.3
700,913.8,827.36
700,907.279,827.44
700,902.354,827.5
700,897.4,827.56
700,892.418,827.62
700,887.408,827.68
700,882.369,827.74
700,877.301,827.8
700,870.5,827.88
700,863.649,827.96
700,858.478,828.02
700,853.278,828.08
700,848.051,828.14
700,842.796,828.2
700,837.513,828.26
700,832.202,828.32
700,826.864,828.38
700,821.498,828.44
700,816.104,828.5
700,810.683,828.56
700,805.235,828.62
700,799.76,828.68
700,794.257,828.74
700,788.727,828.8
700,783.17,828.86
700,777.586,828.92
700,771.976,828.98
700,766.338,829.04
700,760.674,829.1
700,754.983,829.16
700,749.266,829.22
700,743.523,829.28
700,737.753,829.34
700,731.956,829.4
700,726.134,829.46
700,720.286,829.52
700,714.411,829.58
700,708.511,829.64
700,702.584,829.7
700,696.632,829.76
700,690.655,829.82
700,684.652,829.88
700,678.623,829.94
700,672.571,830
700,662.437,830.12
700,654.293,830.18
700,648.168,830.24
700,642.031,830.3
700,635.886,830.36
700,629.737,830.42
700,623.588,830.48
700,617.442,830.54
700,611.304,830.6
700,605.177,830.66
700,599.064,830.72
700,592.971,830.78
700,586.9,830.84
700,580.855,830.9
700,574.84,830.96
700,568.858,831.02
700,562.914,831.08
700,557.012,831.14
700,551.154,831.2
700,539.587,831.32
700,533.885,831.38
700,528.241,831.44
700,522.659,831.5
700,517.141,831.56
700,511.693,831.62
700,506.317,831.68
700,501.018,831.74
700,495.799,831.8
700,490.662,831.86
700,485.613,831.92
700,480.653,831.98
700,475.786,832.04
700,469.448,832.12
700,464.811,832.18
700,460.278,832.24
700,455.851,832.3
700,451.533,832.36
700,447.328,832.42
700,443.238,832.48
700,439.266,832.54
700,435.415,832.6
700,431.688,832.66
700,428.087,832.72
700,424.616,832.78
700,421.275,832.84
700,418.069,832.9
700,414.999,832.96
700,412.068,833.02
700,409.277,833.08
700,406.63,833.14
700,404.128,833.2
700,401.774,833.26
700,399.569,833.32
700,397.516,833.38
700,395.615,833.44
700,393.87,833.5
700,392.281,833.56
700,390.851,833.62
700,389.581,833.68
700,388.472,833.74
700,387.526,833.8
700,386.744,833.86
700,386.127,833.92
700,385.677,833.98
700,385.394,834.04
700,385.28,834.12
700,385.393,834.18
700,385.676,834.24
700,386.13,834.3
700,386.756,834.36
700,387.554,834.42
700,388.525,834.48
700,389.668,834.54
700,390.984,834.6
700,392.471,834.66
700,394.13,834.72
700,395.959,834.78
700,397.958,834.84
700,400.126,834.9
700,402.462,834.96
700,404.965,835.02
700,407.633,835.08
700,410.465,835.14
700,413.459,835.2
700,416.614,835.26
700,419.927,835.32
700,423.398,835.38
700,427.023,835.44
700,430.8,835.5
700,438.802,835.62
700,443.023,835.68
700,447.389,835.74
700,451.895,835.8
700,456.538,835.86
700,461.314,835.92
700,466.221,835.98
700,471.255,836.04
700,476.411,836.1
700,481.688,836.16
700,487.082,836.22
700,492.587,836.28
700,498.202,836.34
700,503.922,836.4
700,509.743,836.46
700,515.66,836.52
700,521.671,836.58
700,527.77,836.64
700,533.954,836.7
700,540.218,836.76
700,546.557,836.82
700,552.968,836.88
700,559.445,836.94
700,565.985,837
700,572.582,837.06
700,579.232,837.12
700,585.931,837.18
700,592.673,837.24
700,599.454,837.3
700,606.269,837.36
700,613.113,837.42
700,619.982,837.48
700,626.87,837.54
700,633.774,837.6
700,640.687,837.66
700,647.605,837.72
700,654.523,837.78
700,661.437,837.84
700,668.341,837.9
700,675.23,837.96
700,682.101,838.02
700,688.947,838.08
700,695.765,838.14
700,702.549,838.2
700,709.295,838.26
700,715.997,838.32
700,722.654,838.38
700,729.262,838.46
700,737.999,838.52
700,746.651,838.6
700,753.085,838.66
700,759.471,838.72
700,765.81,838.78
700,772.102,838.84
700,778.348,838.9
700,784.547,838.96
700,790.699,839.02
700,796.805,839.08
700,802.865,839.14
700,808.879,839.2
700,814.848,839.26
700,820.77,839.32
700,826.648,839.38
700,832.48,839.44
700,838.267,839.5
700,844.009,839.56
700,849.706,839.62
700,855.359,839.68
700,860.967,839.74
700,866.531,839.8
700,872.051,839.86
700,877.527,839.92
700,882.959,839.98
700,888.347,840.04
700,893.692,840.1
700,898.993,840.16
700,904.251,840.22
700,909.465,840.28
700,914.637,840.34
700,919.766,840.4
700,924.852,840.46
700,929.896,840.52
700,934.897,840.58
700,939.855,840.64
700,944.772,840.7
700,949.646,840.76
700,954.479,840.82
700,959.269,840.88
700,964.018,840.94
700,968.725,841
700,973.391,841.06
700,978.015,841.12
700,982.598,841.18
700,988.645,841.28
700,994.619,841.34
700,999.052,841.4
700,1003.44,841.46
700,1007.8,841.52
700,1012.11,841.58
700,1016.38,841.64
700,1020.61,841.7
700,1024.8,841.76
700,1028.95,841.82
700,1033.06,841.88
700,1037.13,841.94
700,1041.16,842
700,1045.15,842.06
700,1049.1,842.12
700,1053.01,842.18
700,1056.88,842.24
700,1060.71,842.3
700,1064.5,842.36
700,1068.26,842.42
700,1071.97,842.48
700,1075.65,842.54
700,1079.29,842.6
700,1082.88,842.66
700,1086.44,842.72
700,1089.96,842.78
700,1093.45,842.84
700,1096.89,842.9
700,1101.42,842.98
700,1104.77,843.04
700,1108.09,843.1
700,1111.37,843.16
700,1114.61,843.22
700,1117.81,843.28
700,1120.97,843.34
700,1124.1,843.4
700,1127.18,843.46
700,1130.23,843.52
700,1133.25,843.58
700,1136.22,843.64
700,1139.16,843.7
700,1142.06,843.76
700,1144.92,843.82
700,1147.75,843.88
700,1150.53,843.96
700,1154.19,844.02
700,1157.78,844.1
700,1160.44,844.16
700,1163.05,844.22
700,1165.63,844.28
700,1168.17,844.34
700,1170.67,844.4
700,1173.14,844.46
700,1175.57,844.52
700,1177.96,844.58
700,1180.32,844.64
700,1182.64,844.74
700,1186.42,844.8
700,1188.64,844.86
700,1190.83,844.92
700,1192.98,844.98
700,1195.79,845.06
700,1197.86,845.12
700,1199.88,845.18
700,1201.88,845.24
700,1203.83,845.3
700,1205.75,845.36
700,1207.64,845.42
700,1209.49,845.48
700,1211.3,845.54
700,1213.08,845.6
700,1214.82,845.66
700,1216.52,845.72
700,1218.19,845.78
700,1219.82,845.84
700,1221.42,845.9
700,1222.98,845.96
700,1224.51,846.02
700,1226,846.08
700,1227.45,846.14
700,1228.87,846.2
700,1230.26,846.26
700,1231.6,846.32
700,1232.92,846.38
700,1234.19,846.44
700,1235.43,846.5
700,1236.64,846.56
700,1237.81,846.62
700,1238.95,846.68
700,1240.05,846.74
700,1241.11,846.8
700,1242.14,846.86
700,1243.13,846.92
700,1244.71,847.02
700,1245.61,847.08
700,1246.48,847.14
700,1247.31,847.2
700,1248.1,847.26
700,1248.86,847.32
700,1249.58,847.38
700,1250.27,847.44
700,1250.93,847.5
700,1251.54,847.56
700,1252.13,847.62
700,1252.68,847.68
700,1253.19,847.74
700,1253.67,847.8
700,1254.11,847.86
700,1254.52,847.92
700,1254.89,847.98
700,1255.23,848.04
700,1255.53,848.1
700,1255.8,848.16
700,1256.03,848.22
700,1256.23,848.28
700,1256.39,848.34
700,1256.52,848.4
700,1256.62,848.46
700,1256.67,848.52
700,1256.7,848.58
700,1256.68,848.64
700,1256.64,848.7
700,1256.56,848.76
700,1256.44,848.82
700,1256.29,848.9
700,1256.03,848.96
700,1255.8,849.02
700,1255.53,849.08
700,1255.22,849.14
700,1254.89,849.2
700,1254.51,849.26
700,1254.11,849.32
700,1253.66,849.38
700,1253.18,849.44
700,1252.49,849.52
700,1251.74,849.6
700,1251.13,849.66
700,1250.27,849.74
700,1249.58,849.84
700,1247.84,849.94
700,1247.04,850
700,1246.2,850.06
700,1245.33,850.12
700,1244.42,850.18
700,1243.48,850.24
700,1242.5,850.34
700,1240.8,850.4
700,1239.73,850.46
700,1238.62,850.52
700,1237.48,850.58
700,1236.31,850.64
700,1235.1,850.7
700,1233.86,850.76
700,1232.58,850.82
700,1231.27,850.88
700,1229.92,850.94
700,1228.54,851
700,1227.13,851.06
700,1225.19,851.14
700,1223.19,851.22
700,1221.65,851.28
700,1220.07,851.34
700,1218.46,851.4
700,1216.82,851.46
700,1215.14,851.52
700,1213.43,851.58
700,1211.68,851.64
700,1209.9,851.7
700,1208.09,851.76
700,1206.24,851.82
700,1204.36,851.88
700,1202.44,851.94
700,1200.49,852
700,1198.51,852.06
700,1196.49,852.12
700,1194.44,852.18
700,1192.35,852.24
700,1190.23,852.3
700,1188.08,852.36
700,1185.89,852.42
700,1183.67,852.48
700,1181.42,852.54
700,1179.13,852.6
700,1176.81,852.66
700,1174.46,852.72
700,1172.07,852.78
700,1169.65,852.84
700,1167.2,852.9
700,1164.71,852.96
700,1162.19,853.02
700,1159.64,853.08
700,1157.05,853.14
700,1154.43,853.2
700,1151.78,853.26
700,1149.09,853.32
700,1146.37,853.38
700,1143.62,853.44
700,1140.84,853.5
700,1138.02,853.56
700,1135.17,853.62
700,1132.29,853.68
700,1129.38,853.74
700,1126.43,853.8
700,1123.45,853.86
700,1120.44,853.92
700,1117.39,853.98
700,1114.32,854.04
700,1111.21,854.1
700,1108.07,854.16
700,1104.9,854.22
700,1101.69,854.28
700,1098.45,854.34
700,1095.19,854.4
700,1091.88,854.46
700,1088.55,854.52
700,1085.19,854.62
700,1079.51,854.68
700,1074.9,854.76
700,1071.41,854.82
700,1064.34,854.94
700,1060.75,855
700,1057.14,855.06
700,1053.49,855.12
700,1049.81,855.18
700,1046.1,855.24
700,1042.36,855.3
700,1038.59,855.36
700,1034.79,855.42
700,1030.96,855.48
700,1027.09,855.54
700,1023.2,855.6
700,1019.27,855.66
700,1015.32,855.72
700,1011.33,855.78
700,1007.32,855.84
700,1000.56,855.94
700,996.461,856
700,992.334,856.06
700,988.178,856.12
700,983.991,856.18
700,979.775,856.24
700,975.529,856.3
700,971.253,856.36
700,966.948,856.42
700,962.613,856.48
700,958.248,856.54
700,953.855,856.6
700,949.431,856.66
700,944.979,856.72
700,940.498,856.78
700,935.987,856.84
700,931.447,856.9
700,926.879,856.96
700,922.281,857.02
700,917.655,857.08
700,913.001,857.14
700,908.317,857.2
700,903.605,857.26
700,898.865,857.32
700,894.096,857.38
700,889.299,857.44
700,884.474,857.5
700,879.621,857.56
700,874.739,857.62
700,869.83,857.68
700,864.893,857.74
700,859.928,857.8
700,854.935,857.86
700,849.915,857.92
700,844.867,857.98
700,839.792,858.04
700,834.689,858.1
700,829.56,858.16
700,824.403,858.22
700,819.218,858.28
700,814.007,858.34
700,808.769,858.4
700,803.504,858.46
700,798.213,858.52
700,792.895,858.58
700,787.55,858.64
700,782.179,858.7
700,776.781,858.76
700,771.357,858.82
700,765.907,858.88
700,760.431,858.94
700,754.929,859
700,749.401,859.06
700,743.847,859.12
700,738.267,859.18
700,732.662,859.24
700,727.031,859.3
700,721.374,859.36
700,713.793,859.44
700,708.078,859.5
700,702.337,859.56
700,696.572,859.62
700,690.781,859.68
700,684.966,859.74
700,679.126,859.8
700,673.263,859.86
700,667.38,859.92
700,661.478,859.98
700,655.561,860.04
700,649.633,860.1
700,643.697,860.16
700,637.757,860.22
700,631.816,860.28
700,625.88,860.34
700,619.951,860.4
700,614.033,860.46
700,608.132,860.52
700,602.251,860.58
700,596.394,860.64
700,590.565,860.7
700,584.769,860.76
700,579.009,860.82
700,573.29,860.88
700,567.615,860.94
700,561.989,861.02
700,554.57,861.08
700,549.073,861.14
700,543.637,861.2
700,538.268,861.26
700,532.967,861.32
700,527.741,861.38
700,522.591,861.44
700,517.522,861.5
700,512.539,861.56
700,507.643,861.62
700,501.26,861.7
700,496.584,861.76
700,492.009,861.82
700,487.537,861.88
700,483.172,861.94
700,478.917,862
700,474.776,862.06
700,470.751,862.12
700,466.847,862.18
700,463.065,862.24
700,459.41,862.3
700,455.884,862.36
700,452.49,862.42
700,449.23,862.48
700,446.109,862.54
700,443.127,862.6
700,440.289,862.66
700,437.595,862.72
700,435.05,862.78
700,431.143,862.88
700,429.003,862.94
700,427.019,863
700,425.192,863.06
700,423.526,863.12
700,422.021,863.18
700,420.269,863.26
700,418.813,863.34
700,417.917,863.42
700,416.986,863.48
700,416.487,863.54
700,416.161,863.6
700,416.008,863.66
700,416.031,863.72
700,416.229,863.78
700,416.604,863.84
700,417.156,863.9
700,417.887,863.96
700,418.795,864.02
700,419.882,864.08
700,421.147,864.14
700,422.59,864.2
700,424.211,864.26
700,426.008,864.32
700,427.98,864.38
700,430.127,864.44
700,432.448,864.5
700,434.94,864.56
700,437.603,864.62
700,440.435,864.68
700,443.433,864.8
700,454.609,864.94
700,458.311,865
700,462.172,865.06
700,466.187,865.12
700,470.352,865.18
700,474.663,865.22
700,477.616,865.28
700,482.162,865.34
700,490.04,865.44
700,496.607,865.52
700,501.681,865.58
700,506.88,865.64
700,512.198,865.7
700,523.17,865.82
700,528.817,865.9
700,536.507,865.98
700,544.369,866.04
700,550.37,866.1
700,554.417,866.14
700,560.555,866.2
700,566.767,866.26
700,573.048,866.32
700,579.394,866.38
700,585.8,866.44
700,592.261,866.5
700,598.772,866.56
700,605.327,866.62
700,611.922,866.68
700,618.55,866.74
700,625.207,866.8
700,631.888,866.86
700,638.586,866.92
700,645.296,866.98
700,652.013,867.04
700,658.732,867.1
700,665.446,867.16
700,672.152,867.22
700,678.844,867.28
700,685.516,867.34
700,692.163,867.4
700,698.781,867.46
700,705.362,867.54
700,714.074,867.6
700,720.554,867.66
700,726.985,867.72
700,733.367,867.78
700,739.7,867.84
700,745.985,867.9
700,752.221,867.96
700,758.409,868.02
700,764.549,868.08
700,770.642,868.14
700,776.686,868.2
700,782.684,868.26
700,788.634,868.32
700,794.537,868.38
700,800.393,868.44
700,806.203,868.5
700,811.967,868.56
700,817.684,868.62
700,823.355,868.68
700,828.98,868.78
700,838.254,868.84
700,843.758,868.9
700,849.217,868.96
700,854.63,869.02
700,859.999,869.08
700,865.323,869.14
700,870.602,869.2
700,875.838,869.26
700,881.028,869.32
700,886.175,869.38
700,891.278,869.44
700,896.338,869.52
700,903.015,869.58
700,907.973,869.64
700,912.888,869.7
700,920.983,869.8
700,925.783,869.86
700,930.54,869.92
700,935.255,869.98
700,939.927,870.04
700,944.557,870.1
700,949.145,870.16
700,953.691,870.22
700,958.195,870.28
700,962.657,870.34
700,967.078,870.4
700,971.457,870.46
700,975.794,870.52
700,980.091,870.58
700,984.346,870.64
700,988.56,870.7
700,992.733,870.76
700,996.866,870.82
700,1000.96,870.88
700,1005.01,870.94
700,1009.02,871
700,1012.99,871.06
700,1016.92,871.12
700,1020.81,871.18
700,1024.66,871.24
700,1028.47,871.3
700,1032.24,871.36
700,1035.97,871.42
700,1039.66,871.48
700,1043.31,871.54
700,1046.93,871.6
700,1050.5,871.66
700,1054.03,871.72
700,1057.53,871.78
700,1060.98,871.84
700,1064.4,871.9
700,1067.78,871.96
700,1071.12,872.02
700,1074.42,872.08
700,1077.68,872.14
700,1080.9,872.2
700,1084.08,872.26
700,1087.23,872.32
700,1090.34,872.38
700,1093.41,872.44
700,1096.44,872.5
700,1099.43,872.56
700,1102.39,872.62
700,1105.31,872.68
700,1108.19,872.74
700,1111.03,872.8
700,1113.83,872.86
700,1116.6,872.92
700,1119.33,872.98
700,1122.02,873.04
700,1124.68,873.1
700,1127.29,873.16
700,1129.87,873.22
700,1132.42,873.28
700,1134.92,873.34
700,1137.39,873.4
700,1139.82,873.46
700,1142.22,873.52
700,1144.58,873.58
700,1146.9,873.64
700,1149.18,873.7
700,1152.17,873.78
700,1154.37,873.84
700,1156.53,873.9
700,1158.66,873.96
700,1160.75,874.02
700,1162.8,874.08
700,1164.82,874.14
700,1166.8,874.2
700,1168.74,874.26
700,1170.65,874.32
700,1172.52,874.38
700,1174.35,874.44
700,1176.15,874.5
700,1178.49,874.6
700,1180.77,874.66
700,1182.44,874.72
700,1184.07,874.78
700,1185.67,874.84
700,1187.74,874.92
700,1189.25,874.98
700,1190.73,875.04
700,1192.17,875.1
700,1193.57,875.16
700,1194.94,875.22
700,1196.27,875.28
700,1197.57,875.34
700,1198.83,875.4
700,1200.06,875.46
700,1201.25,875.52
700,1202.41,875.58
700,1203.53,875.64
700,1204.61,875.7
700,1205.66,875.76
700,1207,875.84
700,1207.97,875.9
700,1208.9,875.96
700,1209.8,876.02
700,1210.66,876.08
700,1211.49,876.14
700,1212.28,876.2
700,1213.03,876.26
700,1213.75,876.32
700,1214.44,876.38
700,1215.09,876.44
700,1215.7,876.5
700,1216.83,876.62
700,1217.34,876.68
700,1217.81,876.74
700,1218.25,876.8
700,1218.65,876.86
700,1219.02,876.92
700,1219.36,876.98
700,1219.66,877.04
700,1219.92,877.1
700,1220.15,877.16
700,1220.35,877.22
700,1220.5,877.28
700,1220.63,877.34
700,1220.72,877.4
700,1220.77,877.46
700,1220.79,877.52
700,1220.78,877.58
700,1220.72,877.64
700,1220.64,877.74
700,1220.42,877.8
700,1220.24,877.86
700,1220.03,877.94
700,1219.69,878
700,1219.39,878.06
700,1219.06,878.12
700,1218.69,878.18
700,1218.29,878.24
700,1217.86,878.3
700,1217.39,878.36
700,1216.88,878.42
700,1216.34,878.48
700,1215.77,878.54
700,1215.16,878.6
700,1214.51,878.66
700,1213.6,878.74
700,1212.87,878.8
700,1212.11,878.86
700,1211.32,878.92
700,1210.49,878.98
700,1209.62,879.04
700,1208.72,879.1
700,1207.79,879.16
700,1206.82,879.22
700,1205.81,879.28
700,1204.78,879.34
700,1203.7,879.4
700,1202.6,879.46
700,1201.45,879.52
700,1200.28,879.58
700,1199.06,879.64
700,1197.82,879.74
700,1195.67,879.8
700,1194.33,879.86
700,1192.96,879.92
700,1191.55,879.98
700,1190.11,880.04
700,1188.63,880.1
700,1187.13,880.16
700,1185.58,880.22
700,1184,880.28
700,1182.39,880.34
700,1180.75,880.4
700,1179.07,880.46
700,1177.35,880.52
700,1175.6,880.58
700,1173.82,880.64
700,1172.01,880.7
700,1170.16,880.76
700,1168.27,880.82
700,1166.36,880.88
700,1164.4,880.94
700,1162.42,881
700,1160.4,881.06
700,1158.35,881.12
700,1156.26,881.18
700,1154.14,881.24
700,1151.99,881.3
700,1149.81,881.36
700,1147.59,881.42
700,1145.33,881.48
700,1143.05,881.54
700,1139.95,881.62
700,1137.58,881.68
700,1135.19,881.74
700,1132.76,881.8
700,1130.29,881.86
700,1127.8,881.92
700,1125.27,881.98
700,1122.71,882.04
700,1106.65,882.4
700,1103.86,882.46
700,1101.04,882.52
700,1098.18,882.58
700,1095.29,882.64
700,1092.38,882.7
700,1089.42,882.76
700,1086.44,882.82
700,1083.42,882.88
700,1080.38,882.94
700,1077.3,883
700,1074.19,883.06
700,1071.04,883.12
700,1067.87,883.18
700,1064.66,883.24
700,1061.42,883.3
700,1058.15,883.36
700,1054.85,883.42
700,1051.52,883.48
700,1048.16,883.54
700,1044.76,883.6
700,1041.34,883.66
700,1036.72,883.74
700,1033.22,883.8
700,1029.69,883.86
700,1026.13,883.92
700,1022.54,883.98
700,1018.92,884.04
700,1015.27,884.1
700,1011.59,884.16
700,1007.87,884.22
700,1004.13,884.28
700,1000.35,884.34
700,996.55,884.4
700,992.716,884.46
700,988.851,884.52
700,984.957,884.58
700,981.033,884.64
700,977.078,884.72
700,971.76,884.78
700,967.736,884.84
700,963.683,884.9
700,959.6,884.96
700,955.488,885.02
700,951.347,885.08
700,947.176,885.14
700,942.976,885.2
700,938.748,885.26
700,934.49,885.34
700,928.768,885.44
700,921.543,885.5
700,917.17,885.56
700,912.768,885.62
700,908.338,885.68
700,903.879,885.74
700,899.392,885.8
700,894.877,885.86
700,890.334,885.92
700,885.763,885.98
700,881.164,886.04
700,876.536,886.1
700,871.881,886.16
700,867.199,886.22
700,862.489,886.28
700,857.751,886.34
700,852.986,886.4
700,848.193,886.46
700,843.373,886.52
700,838.526,886.58
700,833.652,886.64
700,828.751,886.7
700,823.824,886.76
700,818.869,886.82
700,813.888,886.88
700,808.88,886.94
700,803.845,887
700,798.784,887.06
700,793.697,887.12
700,785.161,887.22
700,780.004,887.28
700,774.821,887.34
700,769.613,887.4
700,764.378,887.46
700,760.874,887.5
700,755.597,887.56
700,750.295,887.62
700,744.967,887.68
700,739.614,887.74
700,734.235,887.8
700,728.832,887.86
700,723.403,887.92
700,717.95,887.98
700,712.471,888.04
700,706.969,888.1
700,701.441,888.16
700,695.889,888.22
700,690.312,888.28
700,684.712,888.32
700,680.965,888.38
700,675.325,888.44
700,669.666,888.5
700,663.989,888.56
700,658.298,888.62
700,652.596,888.68
700,646.888,888.74
700,641.178,888.8
700,635.469,888.86
700,627.868,888.94
700,622.18,889
700,616.508,889.06
700,610.857,889.12
700,605.23,889.18
700,601.496,889.2
700,597.775,889.26
700,592.225,889.32
700,586.715,889.38
700,581.25,889.44
700,575.834,889.5
700,570.472,889.56
700,565.167,889.62
700,559.925,889.68
700,554.749,889.74
700,547.959,889.82
700,542.955,889.88
700,536.409,889.96
700,531.598,890.02
700,526.876,890.08
700,522.248,890.14
700,517.717,890.2
700,513.286,890.26
700,508.961,890.32
700,504.745,890.38
700,500.641,890.44
700,496.654,890.5
700,492.786,890.56
700,489.041,890.62
700,485.423,890.68
700,481.934,890.74
700,478.579,890.8
700,475.36,890.86
700,472.28,890.92
700,469.343,890.98
700,466.55,891.04
700,463.906,891.1
700,461.412,891.16
700,459.072,891.22
700,456.888,891.28
700,454.862,891.34
700,452.996,891.4
700,451.294,891.46
700,449.757,891.52
700,448.386,891.58
700,447.185,891.64
700,446.155,891.7
700,445.297,891.76
700,444.614,891.82
700,444.107,891.88
700,443.776,891.98
700,443.623,892.04
700,443.771,892.1
700,444.101,892.16
700,444.613,892.22
700,445.307,892.28
700,446.185,892.34
700,447.246,892.4
700,448.49,892.46
700,449.917,892.52
700,451.527,892.58
700,453.317,892.64
700,455.288,892.7
700,457.438,892.76
700,459.765,892.82
700,462.269,892.88
700,464.946,892.94
700,467.796,893
700,470.817,893.06
700,474.005,893.12
700,477.358,893.18
700,480.874,893.24
700,484.55,893.3
700,488.383,893.36
700,492.369,893.42
700,496.506,893.48
700,500.79,893.54
700,505.216,893.6
700,509.782,893.66
700,514.484,893.72
700,519.316,893.78
700,524.276,893.84
700,529.358,893.9
700,534.559,893.96
700,539.873,894.02
700,545.296,894.08
700,550.822,894.14
700,556.448,894.2
700,562.167,894.26
700,567.976,894.32
700,573.867,894.38
700,579.837,894.44
700,585.879,894.5
700,591.989,894.56
700,598.16,894.62
700,608.567,894.72
700,614.876,894.78
700,621.229,894.84
700,627.62,894.9
700,634.04,894.96
700,640.484,895.02
700,646.945,895.08
700,653.419,895.14
700,659.898,895.2
700,666.377,895.26
700,675.006,895.34
700,681.462,895.4
700,687.899,895.46
700,696.44,895.54
700,715.432,895.72
700,721.683,895.78
700,727.889,895.84
700,734.049,895.9
700,740.159,895.96
700,746.219,896.02
700,752.231,896.08
700,758.194,896.14
700,764.108,896.2
700,769.973,896.26
700,775.791,896.32
700,775.791,896.38
700,775.791,896.44
700,775.791,896.5
700,775.791,896.56
700,804.163,896.62
700,811.529,896.7
700,817,896.76
700,822.424,896.82
700,827.802,896.88
700,833.134,896.94
700,838.42,897
700,843.66,897.06
700,848.855,897.12
700,854.005,897.18
700,859.109,897.24
700,864.169,897.3
700,869.184,897.36
700,874.154,897.42
700,879.08,897.48
700,883.962,897.54
700,888.799,897.6
700,893.593,897.66
700,898.343,897.72
700,903.05,897.78
700,907.713,897.84
700,912.333,897.9
700,916.91,897.96
700,921.443,898.02
700,925.934,898.08
700,930.383,898.14
700,934.789,898.2
700,939.152,898.26
700,943.474,898.32
700,947.753,898.38
700,951.991,898.44
700,956.186,898.5
700,960.34,898.56
700,964.453,898.62
700,968.524,898.68
700,972.554,898.74
700,976.543,898.8
700,980.491,898.86
700,984.397,898.92
700,988.264,898.98
700,992.089,899.04
700,995.874,899.1
700,999.619,899.16
700,1003.32,899.22
700,1006.99,899.28
700,1010.61,899.34
700,1014.2,899.4
700,1017.74,899.46
700,1021.24,899.52
700,1024.71,899.58
700,1028.14,899.64
700,1031.52,899.7
700,1034.87,899.76
700,1038.18,899.82
700,1041.44,899.88
700,1044.67,899.94
700,1047.86,900
700,1051.02,900.06
700,1054.13,900.12
