kP,kI,kD
1e-05,1e-05,0.0001
Target,Altitude,Time,P,I,D,Thrott,Thrott_G
1000,901.387,186.48,92.3162,8602.95,0.495312,0.267007,0.180005
1000,896.384,186.58,98.6135,9194.72,0.528815,0.272907,0.179921
1000,890.178,186.68,104.861,9782.5,0.562017,0.278764,0.179835
1000,884.028,186.78,111.056,10366,0.594902,0.284576,0.179746
1000,877.935,186.88,117.196,10944.9,0.627452,0.290337,0.179654
1000,871.904,186.98,124.485,11631.8,0.666121,0.297189,0.179559
1000,865.938,187.08,130.49,12199.5,0.697883,0.302831,0.179461
1000,860.039,187.18,136.43,12761.7,0.729261,0.308415,0.179361
1000,854.211,187.28,141.132,13208.6,0.753993,0.31283,0.179258
1000,848.457,187.38,146.946,13760,0.784632,0.318299,0.179151
1000,842.78,187.48,152.685,14305,0.814839,0.323701,0.179042
1000,837.183,187.58,158.346,14843.3,0.844601,0.329032,0.178931
1000,831.668,187.68,163.927,15374.7,0.873904,0.33429,0.178817
1000,826.239,187.78,169.425,15898.8,0.902731,0.339472,0.1787
1000,820.898,187.88,175.908,16516,0.936779,0.345593,0.17858
1000,815.648,187.98,180.16,16924.2,0.958908,0.349597,0.178458
1000,810.491,188.08,185.391,17424.9,0.986228,0.354535,0.178333
1000,805.432,188.18,190.528,17917.3,1.01302,0.359384,0.178205
1000,800.472,188.28,195.568,18401,1.03926,0.364144,0.178075
1000,795.614,188.38,200.508,18875.8,1.06495,0.368812,0.177942
1000,790.86,188.48,206.301,19431.4,1.09513,0.374294,0.177807
1000,786.213,188.58,210.078,19797.8,1.11459,0.377858,0.177669
1000,781.676,188.68,215.615,20330.3,1.14336,0.383102,0.177528
1000,777.251,188.78,219.218,20681,1.16185,0.386504,0.177385
1000,772.941,188.88,224.487,21189.3,1.18915,0.391496,0.177239
1000,767.923,188.98,227.907,21523.6,1.20662,0.394726,0.177091
1000,763.874,189.08,232.896,22006.4,1.23239,0.399456,0.176941
1000,760.722,189.18,236.126,22323.4,1.24882,0.402508,0.176788
1000,756.894,189.28,240.824,22779.6,1.27299,0.406964,0.176633
1000,753.192,189.38,243.857,23078.6,1.28834,0.409828,0.176475
1000,749.618,189.48,247.533,23438.9,1.30707,0.41331,0.176315
1000,746.175,189.58,251.775,23853.1,1.32877,0.417335,0.176153
1000,742.864,189.68,254.498,24123.8,1.34243,0.419907,0.175989
1000,739.688,189.78,257.782,24448,1.35904,0.423017,0.175823
1000,736.647,189.88,260.932,24759.8,1.37492,0.426,0.175655
1000,733.745,189.98,263.945,25058.9,1.39006,0.428852,0.175484
1000,730.982,190.08,267.377,25398.2,1.4074,0.432108,0.175312
1000,728.361,190.18,270.084,25668.7,1.42089,0.434668,0.175138
1000,725.883,190.28,272.146,25878.4,1.43099,0.43661,0.174962
1000,723.551,190.38,275.067,26169.9,1.44559,0.439378,0.174784
1000,721.364,190.48,276.898,26358,1.45445,0.441098,0.174604
1000,719.326,190.58,279.055,26577.2,1.46501,0.443131,0.174422
1000,717.438,190.68,281.063,26782.5,1.47478,0.445022,0.174239
1000,715.701,190.78,282.921,26973.7,1.48375,0.446769,0.174054
1000,714.116,190.88,284.629,27150.7,1.49192,0.44837,0.173868
1000,712.684,190.98,286.476,27341.2,1.50082,0.450107,0.17368
1000,711.407,191.08,287.846,27486.4,1.5072,0.451383,0.17349
1000,710.285,191.18,289.061,27616.9,1.51277,0.45251,0.173299
1000,709.321,191.28,290.119,27732.5,1.51752,0.453485,0.173107
1000,708.515,191.38,290.853,27817.2,1.52056,0.454146,0.172914
1000,707.867,191.48,291.628,27905.8,1.52381,0.454846,0.172719
1000,707.38,191.58,292.243,27979.3,1.52623,0.455392,0.172523
1000,707.053,191.68,292.699,28037.6,1.52781,0.455782,0.172326
1000,706.873,191.78,292.994,28080.5,1.52856,0.456016,0.172128
1000,706.883,191.88,293.127,28107.9,1.52845,0.456093,0.171929
1000,707.041,191.98,293.099,28119.9,1.52751,0.456012,0.17173
1000,707.363,192.08,292.85,28110.6,1.52542,0.455716,0.171529
1000,707.848,192.18,292.463,28088.1,1.52261,0.455286,0.171328
1000,708.496,192.28,292.036,28061.7,1.51959,0.454815,0.171126
1000,709.308,192.38,291.354,28010.8,1.51526,0.454096,0.170923
1000,710.284,192.48,290.51,27944.1,1.51008,0.453218,0.17072
1000,711.424,192.58,289.501,27861.6,1.50406,0.452178,0.170517
1000,712.726,192.68,288.075,27738.7,1.49587,0.450731,0.170313
1000,714.192,192.78,286.994,27649,1.48948,0.449618,0.170109
1000,715.82,192.88,285.177,27488.2,1.47928,0.447787,0.169906
1000,717.609,192.98,283.835,27373.1,1.47156,0.446418,0.169702
1000,719.56,193.08,282.013,27211.5,1.46136,0.444579,0.169498
1000,721.671,193.18,280.031,27034.2,1.45033,0.442581,0.169294
1000,723.942,193.28,277.44,26797.9,1.43617,0.439987,0.16909
1000,726.37,193.38,275.585,26632.6,1.42583,0.438111,0.168886
1000,728.957,193.48,273.125,26408.4,1.41237,0.43564,0.168683
1000,731.699,193.58,269.965,26116.4,1.39531,0.432484,0.168481
1000,734.595,193.68,267.161,25858.5,1.38011,0.429673,0.168278
1000,737.645,193.78,264.807,25643.9,1.36724,0.4273,0.168077
1000,740.847,193.88,261.727,25358.7,1.35064,0.424215,0.167876
1000,744.198,193.98,258.495,25058.5,1.33327,0.420979,0.167675
1000,747.698,194.08,255.114,24743.5,1.31516,0.417593,0.167476
1000,751.344,194.18,250.861,24343.6,1.29257,0.41335,0.167277
1000,755.135,194.28,247.157,23996.4,1.27282,0.409642,0.167079
1000,759.068,194.38,244.09,23710.9,1.25638,0.406558,0.166882
1000,763.142,194.48,240.128,23338.1,1.23535,0.402592,0.166687
1000,767.353,194.58,236.027,22951.3,1.21363,0.398487,0.166492
1000,771.7,194.68,231.789,22550.7,1.19123,0.394243,0.166299
1000,777.092,194.78,226.524,22049.8,1.16357,0.388987,0.166107
1000,780.792,194.88,222.908,21709,1.14441,0.38535,0.165916
1000,785.531,194.98,217.328,21176.4,1.11519,0.379776,0.165727
1000,790.395,195.08,213.506,20814.7,1.09502,0.375932,0.16554
1000,795.382,195.18,208.617,20348.5,1.06939,0.371032,0.165354
1000,800.489,195.28,203.606,19869.9,1.04317,0.366009,0.16517
1000,805.712,195.38,198.476,19379.2,1.01637,0.360865,0.164987
1000,811.049,195.48,193.23,18876.6,0.988994,0.355603,0.164806
1000,816.497,195.58,187.87,18362.4,0.96107,0.350226,0.164627
1000,822.053,195.68,182.4,17836.9,0.932612,0.344737,0.16445
1000,827.712,195.78,176.824,17300.4,0.903637,0.339138,0.164275
1000,833.473,195.88,169.995,16640.8,0.868298,0.332297,0.164102
1000,839.331,195.98,164.195,16081.3,0.838245,0.32647,0.163931
1000,845.283,196.08,159.486,15628,0.813788,0.32172,0.163763
1000,851.324,196.18,152.312,14932.6,0.776783,0.314524,0.163597
1000,857.452,196.28,147.457,14464.1,0.751644,0.309624,0.163433
1000,863.662,196.38,140.074,13746.9,0.713643,0.302212,0.163272
1000,869.952,196.48,133.831,13140.9,0.681492,0.295928,0.163113
1000,876.316,196.58,128.781,12651.5,0.655442,0.290824,0.162956
1000,882.752,196.68,121.118,11904.7,0.616124,0.283122,0.162802
1000,889.256,196.78,115.952,11402.8,0.589548,0.277897,0.162651
1000,895.823,196.88,108.125,10638.4,0.549471,0.270023,0.162502
1000,902.45,196.98,102.857,10125.2,0.522433,0.264689,0.162356
1000,909.132,197.08,96.2183,9476.54,0.488467,0.257989,0.162213
1000,915.866,197.18,88.1805,8689.3,0.447435,0.249892,0.162072
1000,922.648,197.28,82.7813,8161.41,0.419826,0.244418,0.161934
1000,929.473,197.38,75.9904,7495.69,0.38519,0.237555,0.161799
1000,936.338,197.48,67.7856,6689.76,0.343427,0.229277,0.161667
1000,943.238,197.58,60.9063,6013.89,0.308418,0.222317,0.161538
1000,950.168,197.68,55.3785,5470.84,0.280284,0.216702,0.161412
1000,957.125,197.78,47.052,4650.62,0.238021,0.20829,0.161289
1000,964.104,197.88,41.4807,4102.03,0.209732,0.202625,0.161169
1000,971.102,197.98,33.0986,3274.78,0.167266,0.194148,0.161052
1000,978.113,198.08,27.497,2721.93,0.138888,0.188446,0.160938
1000,985.134,198.18,20.4836,2028.69,0.103411,0.18133,0.160828
1000,992.16,198.28,12.0563,1194.66,0.0608353,0.172793,0.16072
1000,999.187,198.38,5.02911,498.586,0.0253637,0.165654,0.160615
1000,1007.62,198.48,-0.592609,-58.7809,-0.00298724,0.15992,0.160514
1000,1013.23,198.58,-9.01899,-895.045,-0.0454403,0.151371,0.160416
1000,1020.23,198.68,-16.031,-1591.71,-0.080728,0.144235,0.160321
1000,1027.22,198.78,-21.6311,-2148.84,-0.108874,0.138514,0.16023
1000,1034.19,198.88,-30.0102,-2982.72,-0.150972,0.129999,0.160141
1000,1041.13,198.98,-35.5789,-3537.97,-0.178896,0.124303,0.160056
1000,1048.05,199.08,-42.5169,-4230.01,-0.213674,0.117228,0.159974
1000,1054.93,199.18,-50.8029,-5056.92,-0.255188,0.108793,0.159895
1000,1061.77,199.28,-56.3,-5606.92,-0.282659,0.103159,0.15982
1000,1068.58,199.38,-63.1372,-6290.99,-0.316827,0.0961749,0.159748
1000,1075.34,199.48,-69.9322,-6971.54,-0.350748,0.0892289,0.159679
1000,1082.05,199.58,-76.6814,-7648.21,-0.384407,0.0823256,0.159613
1000,1088.7,199.68,-84.7143,-8453.64,-0.424463,0.0741242,0.15955
1000,1095.3,199.78,-90.0262,-8988.21,-0.450852,0.0686634,0.159491
1000,1101.84,199.88,-97.9236,-9781.59,-0.490157,0.060591,0.159435
1000,1108.31,199.98,-103.138,-10307.7,-0.516002,0.0552228,0.159382
1000,1114.71,200.08,-110.881,-11087,-0.554459,0.0472991,0.159333
1000,1121.04,200.18,-117.255,-11730.2,-0.586039,0.0407539,0.159287
1000,1127.3,200.28,-123.554,-12366.5,-0.617215,0.0342812,0.159244
1000,1133.47,200.38,-128.537,-12871.7,-0.641787,0.0291376,0.159204
1000,1139.55,200.48,-135.913,-13617.1,-0.678274,0.02157,0.159168
1000,1145.55,200.58,-140.761,-14109.9,-0.702119,0.0165575,0.159134
1000,1151.46,200.68,-146.741,-14716.6,-0.731583,0.0103966,0.159104
1000,1157.27,200.78,-153.794,-15431.7,-0.766367,0.00314401,0.159076
1000,1162.98,200.88,-158.42,-15903.8,-0.789023,-0.00164961,0.159051
1000,1168.59,200.98,-165.239,-16596.6,-0.822573,-0.00867018,0.15903
1000,1174.1,201.08,-169.702,-17053.3,-0.844371,-0.013304,0.159011
1000,1179.5,201.18,-175.186,-17613.2,-0.871224,-0.0189789,0.158992
1000,1184.79,201.28,-180.565,-18163,-0.897528,-0.0245519,0.158974
1000,1189.98,201.38,-185.839,-18702.8,-0.923286,-0.0300236,0.158956
1000,1196.07,201.48,-191.009,-19232.7,-0.9485,-0.0353938,0.158938
1000,1201.04,201.58,-197.075,-19853.3,-0.978137,-0.0416812,0.158921
1000,1204.93,201.68,-201.036,-20262.4,-0.997301,-0.0458303,0.158904
1000,1209.71,201.78,-206.853,-20859,-1.02565,-0.0518741,0.158887
1000,1214.38,201.88,-211.587,-21347,-1.0486,-0.056819,0.158871
1000,1218.95,201.98,-215.299,-21732.3,-1.06647,-0.0607271,0.158856
1000,1223.41,202.08,-219.848,-22202.4,-1.08846,-0.0654912,0.15884
1000,1227.78,202.18,-224.293,-22662.6,-1.10992,-0.0701547,0.158825
1000,1232.04,202.28,-229.493,-23199.5,-1.13509,-0.0755923,0.158811
1000,1236.2,202.38,-233.714,-23637.8,-1.1554,-0.0800344,0.158797
1000,1240.26,202.48,-237.833,-24066.3,-1.17518,-0.0843762,0.158783
1000,1244.21,202.58,-241.85,-24484.9,-1.19444,-0.088618,0.158769
1000,1248.07,202.68,-245.766,-24893.6,-1.21318,-0.0927595,0.158756
1000,1251.82,202.78,-248.826,-25216,-1.22768,-0.0960281,0.158743
1000,1255.47,202.88,-252.56,-25607,-1.24549,-0.0999897,0.158731
1000,1259.03,202.98,-256.907,-26060.7,-1.2663,-0.104584,0.158719
1000,1262.48,203.08,-259.725,-26359.5,-1.27956,-0.107613,0.158707
1000,1265.83,203.18,-263.157,-26720.9,-1.29583,-0.111275,0.158695
1000,1269.08,203.28,-266.488,-27072.5,-1.31159,-0.114837,0.158684
1000,1272.23,203.38,-269.72,-27414.3,-1.32684,-0.118299,0.158674
1000,1275.28,203.48,-272.851,-27746.2,-1.34158,-0.121662,0.158663
1000,1278.24,203.58,-275.883,-28068.3,-1.35582,-0.124924,0.158653
1000,1281.09,203.68,-278.815,-28380.6,-1.36956,-0.128087,0.158643
1000,1283.84,203.78,-282.202,-28739.5,-1.38552,-0.131721,0.158634
1000,1286.5,203.88,-284.381,-28975.6,-1.39553,-0.134114,0.158625
1000,1289.05,203.98,-287.015,-29258.4,-1.40777,-0.136978,0.158616
1000,1291.51,204.08,-289.551,-29531.3,-1.41951,-0.139743,0.158608
1000,1293.87,204.18,-291.988,-29794.4,-1.43075,-0.142407,0.1586
1000,1296.12,204.28,-294.326,-30047.7,-1.4415,-0.144972,0.158592
1000,1298.29,204.38,-296.565,-30291.1,-1.45176,-0.147437,0.158585
1000,1300.35,204.48,-299.122,-30567.2,-1.46356,-0.150232,0.158578
1000,1302.31,204.58,-300.748,-30748.4,-1.47079,-0.152068,0.158571
1000,1304.18,204.68,-303.069,-31000.9,-1.48142,-0.154623,0.158565
1000,1306.29,204.78,-304.895,-31202.9,-1.48962,-0.156668,0.158559
1000,1307.61,204.88,-306.285,-31360.5,-1.49568,-0.158265,0.158553
1000,1309.49,204.98,-307.935,-31544.9,-1.503,-0.160131,0.158548
1000,1310.66,205.08,-309.487,-31719.3,-1.50984,-0.161896,0.158543
1000,1312.03,205.18,-310.941,-31883.9,-1.51619,-0.163562,0.158538
1000,1313.31,205.28,-312.297,-32038.6,-1.52207,-0.165128,0.158533
1000,1314.49,205.38,-313.556,-32183.4,-1.52746,-0.166593,0.158529
1000,1315.58,205.48,-314.938,-32341,-1.53344,-0.168187,0.158526
1000,1316.56,205.58,-315.982,-32464,-1.53778,-0.169432,0.158522
1000,1317.45,205.68,-316.747,-32558.5,-1.54075,-0.170387,0.158519
1000,1318.24,205.78,-317.778,-32680.3,-1.54501,-0.171619,0.158516
1000,1318.93,205.88,-318.388,-32758.9,-1.54722,-0.172414,0.158514
1000,1319.53,205.98,-319.062,-32844.2,-1.54975,-0.173276,0.158512
1000,1320.03,206.08,-319.742,-32930.3,-1.5523,-0.174146,0.15851
1000,1320.43,206.18,-320.202,-32993.7,-1.55378,-0.174786,0.158508
1000,1320.74,206.28,-320.5,-33040.4,-1.55447,-0.175257,0.158507
1000,1320.94,206.38,-320.786,-33085.8,-1.5551,-0.175716,0.158506
1000,1321.05,206.48,-320.999,-33123.9,-1.55538,-0.176099,0.158506
1000,1321.07,206.58,-321.064,-33146.7,-1.55494,-0.176328,0.158505
1000,1320.98,206.68,-321.058,-33162.1,-1.55416,-0.176481,0.158505
1000,1320.8,206.78,-320.954,-33167.4,-1.55291,-0.176533,0.158506
1000,1320.52,206.88,-320.754,-33162.7,-1.55118,-0.176483,0.158507
1000,1320.15,206.98,-320.456,-33148,-1.54899,-0.176331,0.158508
1000,1319.68,207.08,-319.97,-33113.7,-1.5459,-0.175983,0.158509
1000,1319.11,207.18,-319.569,-33088.2,-1.54322,-0.175721,0.158511
1000,1318.44,207.28,-318.98,-33043.1,-1.53963,-0.175262,0.158513
1000,1317.67,207.38,-318.294,-32988,-1.53557,-0.174701,0.158515
1000,1316.81,207.48,-317.511,-32922.7,-1.53106,-0.174037,0.158518
1000,1315.86,207.58,-316.631,-32847.2,-1.52608,-0.173271,0.158521
1000,1314.8,207.68,-315.653,-32761.7,-1.52064,-0.172401,0.158524
1000,1313.65,207.78,-314.58,-32665.9,-1.51473,-0.171429,0.158527
1000,1312.4,207.88,-313.409,-32560,-1.50837,-0.170354,0.158531
1000,1311.06,207.98,-312.141,-32444,-1.50155,-0.169176,0.158536
1000,1309.62,208.08,-310.777,-32317.7,-1.49426,-0.167894,0.15854
1000,1308.08,208.18,-309.316,-32181.3,-1.48653,-0.16651,0.158545
1000,1306.44,208.28,-307.436,-32001,-1.47678,-0.164682,0.15855
1000,1304.36,208.38,-306.105,-31877.8,-1.46968,-0.16343,0.158556
1000,1302.89,208.48,-304.355,-31710.8,-1.46058,-0.161736,0.158562
1000,1300.96,208.58,-302.509,-31533.5,-1.45102,-0.159937,0.158568
1000,1298.94,208.68,-300.566,-31346.1,-1.44101,-0.158036,0.158574
1000,1296.83,208.78,-298.527,-31148.3,-1.43055,-0.156031,0.158581
1000,1294.62,208.88,-296.393,-30940.4,-1.41964,-0.153922,0.158588
1000,1292.31,208.98,-294.162,-30722.3,-1.40828,-0.15171,0.158596
1000,1289.91,209.08,-291.836,-30494,-1.39648,-0.149394,0.158604
1000,1287.41,209.18,-289.414,-30255.3,-1.38423,-0.146974,0.158612
1000,1284.81,209.28,-286.896,-30006.5,-1.37153,-0.144451,0.15862
1000,1282.12,209.38,-284.283,-29747.4,-1.35839,-0.141824,0.158629
1000,1279.34,209.48,-281.575,-29478.1,-1.3448,-0.139093,0.158638
1000,1276.46,209.58,-278.772,-29198.6,-1.33078,-0.136259,0.158647
1000,1272.88,209.68,-275.283,-28846.9,-1.3135,-0.132696,0.158657
1000,1270.42,209.78,-272.88,-28608.8,-1.30141,-0.13028,0.158667
1000,1267.25,209.88,-269.792,-28298.5,-1.28607,-0.127134,0.158678
1000,1264,209.98,-265.962,-27910.1,-1.26721,-0.123199,0.158688
1000,1260.64,210.08,-262.666,-27577.3,-1.25091,-0.119826,0.158699
1000,1257.2,210.18,-259.962,-27306.4,-1.23744,-0.117077,0.158711
1000,1253.66,210.28,-256.497,-26955.3,-1.22037,-0.113517,0.158722
1000,1250.02,210.38,-252.938,-26593.9,-1.20286,-0.109854,0.158734
1000,1246.3,210.48,-249.285,-26222.3,-1.18493,-0.106088,0.158747
1000,1242.47,210.58,-245.539,-25840.5,-1.16657,-0.102218,0.158759
1000,1238.56,210.68,-241.699,-25448.5,-1.14778,-0.0982448,0.158772
1000,1234.55,210.78,-237.767,-25046.3,-1.12857,-0.0941683,0.158786
1000,1230.45,210.88,-233.741,-24634,-1.10893,-0.0899887,0.158799
1000,1226.26,210.98,-229.623,-24211.4,-1.08888,-0.0857061,0.158813
1000,1221.98,211.08,-225.412,-23778.7,-1.0684,-0.0813203,0.158827
1000,1217.6,211.18,-221.108,-23335.8,-1.04751,-0.0768315,0.158842
1000,1212.23,211.28,-216.713,-22882.7,-1.0262,-0.0722398,0.158857
1000,1207.65,211.38,-212.225,-22419.5,-1.00447,-0.0675452,0.158872
1000,1203.92,211.48,-207.646,-21946.1,-0.982335,-0.0627478,0.158888
1000,1199.17,211.58,-202.03,-21362.7,-0.955316,-0.0568387,0.158904
1000,1194.34,211.68,-198.213,-20969,-0.936825,-0.0528456,0.15892
1000,1189.41,211.78,-193.36,-20465.3,-0.913456,-0.0477408,0.158937
1000,1184.4,211.88,-188.416,-19951.4,-0.88968,-0.0425336,0.158954
1000,1179.29,211.98,-183.382,-19427.5,-0.8655,-0.0372243,0.158971
1000,1174.09,212.08,-178.257,-18893.5,-0.840916,-0.0318129,0.158989
1000,1168.81,212.18,-173.042,-18349.4,-0.81593,-0.0262995,0.159007
1000,1163.43,212.28,-167.738,-17795.3,-0.790545,-0.0206846,0.159025
1000,1157.96,212.38,-162.343,-17231.1,-0.764761,-0.0149678,0.159043
1000,1151.29,212.48,-156.86,-16656.9,-0.73858,-0.00914926,0.159062
1000,1146.76,212.58,-151.287,-16072.7,-0.712005,-0.00322948,0.159082
1000,1141.03,212.68,-145.625,-15478.5,-0.685037,0.00279165,0.159101
1000,1135.21,212.78,-139.875,-14874.3,-0.657677,0.00891385,0.159121
1000,1129.3,212.88,-134.036,-14260.1,-0.629929,0.0151365,0.159141
1000,1123.31,212.98,-128.11,-13636.1,-0.601797,0.021458,0.15916
1000,1117.23,213.08,-122.099,-13002.4,-0.573291,0.0278755,0.159177
1000,1111.07,213.18,-116.006,-12359.3,-0.544424,0.0343859,0.159193
1000,1104.84,213.28,-109.833,-11707.1,-0.515214,0.0409853,0.159207
1000,1098.54,213.38,-103.585,-11046.3,-0.485677,0.04767,0.159218
1000,1092.16,213.48,-97.2658,-10377.3,-0.455834,0.0544352,0.159226
1000,1085.72,213.58,-89.594,-9563.26,-0.419683,0.0626621,0.159233
1000,1079.23,213.68,-84.4291,-9016.18,-0.395304,0.0681906,0.159236
1000,1072.67,213.78,-77.9203,-8325,-0.364659,0.0751713,0.159237
1000,1066.07,213.88,-71.3571,-7627.36,-0.333787,0.0822146,0.159235
1000,1059.42,213.98,-64.7438,-6923.71,-0.302711,0.0893157,0.15923
1000,1052.73,214.08,-58.0849,-6214.51,-0.27145,0.09647,0.159223
1000,1046,214.18,-51.3847,-5500.22,-0.240026,0.103673,0.159213
1000,1039.23,214.28,-44.6475,-4781.3,-0.208458,0.110919,0.1592
1000,1032.44,214.38,-37.8781,-4058.25,-0.176769,0.118205,0.159184
1000,1025.63,214.48,-31.0804,-3331.51,-0.144978,0.125524,0.159165
1000,1018.79,214.58,-24.2595,-2601.59,-0.113109,0.132873,0.159143
1000,1011.94,214.68,-17.4196,-1868.95,-0.0811801,0.140246,0.159118
1000,1005.07,214.78,-10.5652,-1134.07,-0.0492139,0.147638,0.159089
1000,998.206,214.88,-3.70104,-397.455,-0.0172318,0.155045,0.159058
1000,991.335,214.98,3.16835,340.408,0.0147447,0.162461,0.159024
1000,984.468,215.08,10.0384,1079.03,0.0466947,0.169881,0.158986
1000,977.608,215.18,16.9045,1817.91,0.0785963,0.177301,0.158945
1000,970.761,215.28,23.7623,2556.58,0.11043,0.184715,0.158901
1000,963.93,215.38,30.6069,3294.53,0.142173,0.192119,0.158854
1000,957.12,215.48,37.4339,4031.25,0.173804,0.199507,0.158803
1000,950.337,215.58,44.2386,4766.26,0.205302,0.206875,0.158749
1000,943.583,215.68,51.0167,5499.08,0.236648,0.214217,0.158692
1000,935.525,215.78,57.7635,6229.22,0.267821,0.221528,0.158631
1000,930.185,215.88,64.4746,6956.16,0.298798,0.228804,0.158568
1000,923.55,215.98,71.1454,7679.44,0.32956,0.236039,0.1585
1000,916.963,216.08,77.7716,8398.56,0.360087,0.243229,0.15843
1000,910.428,216.18,84.3487,9113.03,0.390358,0.250369,0.158356
1000,903.951,216.28,90.8721,9822.37,0.420354,0.257453,0.158279
1000,897.535,216.38,97.3376,10526.1,0.450054,0.264478,0.158198
1000,891.184,216.48,103.741,11223.7,0.479438,0.271437,0.158114
1000,884.904,216.58,111.337,12051.1,0.514304,0.279703,0.158027
1000,878.697,216.68,116.344,12598.8,0.537185,0.285142,0.157937
1000,872.57,216.78,122.535,13275.4,0.565509,0.291878,0.157843
1000,866.525,216.88,128.646,13943.9,0.593441,0.29853,0.157745
1000,860.567,216.98,134.674,14604.1,0.620961,0.305094,0.157645
1000,854.699,217.08,140.614,15255.3,0.648052,0.311564,0.157541
1000,848.926,217.18,146.463,15897.1,0.674697,0.317937,0.157434
1000,843.252,217.28,152.216,16529.2,0.700877,0.324208,0.157323
1000,837.681,217.38,157.87,17151,0.726575,0.330371,0.15721
1000,832.216,217.48,163.42,17762.2,0.751773,0.336424,0.157093
1000,826.862,217.58,168.864,18362.2,0.776456,0.342362,0.156973
1000,821.621,217.68,174.196,18950.8,0.800605,0.34818,0.15685
1000,816.498,217.78,179.413,19527.3,0.824207,0.353874,0.156724
1000,811.496,217.88,184.512,20091.6,0.847242,0.359441,0.156595
1000,806.619,217.98,189.49,20643,0.869698,0.364875,0.156463
1000,801.87,218.08,194.342,21181.3,0.891557,0.370173,0.156328
1000,797.252,218.18,199.065,21706,0.912805,0.375332,0.15619
1000,792.77,218.28,203.655,22216.7,0.933427,0.380346,0.156049
1000,788.426,218.38,208.11,22713.1,0.953409,0.385213,0.155905
1000,784.223,218.48,212.426,23194.8,0.972737,0.389928,0.155758
1000,780.165,218.58,216.6,23661.4,0.991396,0.394488,0.155608
1000,776.254,218.68,220.629,24112.6,1.00937,0.398889,0.155456
1000,772.494,218.78,224.51,24547.9,1.02666,0.403128,0.155301
1000,768.887,218.88,228.24,24967.1,1.04324,0.407202,0.155144
1000,765.437,218.98,231.815,25369.9,1.0591,0.411106,0.154984
1000,762.145,219.08,235.234,25755.8,1.07423,0.414839,0.154821
1000,759.015,219.18,238.494,26124.6,1.08861,0.418396,0.154656
1000,756.049,219.28,241.591,26476,1.10225,0.421775,0.154489
1000,752.71,219.38,244.524,26809.6,1.11512,0.424972,0.154319
1000,750.619,219.48,247.29,27125.2,1.12722,0.427985,0.154147
1000,748.16,219.58,249.886,27422.5,1.13854,0.430811,0.153973
1000,745.874,219.68,252.311,27701.2,1.14906,0.433447,0.153797
1000,743.764,219.78,254.562,27961.1,1.15879,0.435891,0.153619
1000,741.83,219.88,256.637,28201.9,1.1677,0.43814,0.153438
1000,740.077,219.98,258.535,28423.3,1.1758,0.440192,0.153256
1000,738.504,220.08,260.252,28625.2,1.18307,0.442045,0.153073
1000,737.114,220.18,261.789,28807.2,1.18952,0.443696,0.152887
1000,735.909,220.28,263.142,28969.3,1.19512,0.445144,0.1527
1000,734.889,220.38,264.31,29111.1,1.19988,0.446385,0.152511
1000,734.057,220.48,265.292,29232.5,1.20379,0.447419,0.152321
1000,733.414,220.58,266.086,29333.4,1.20685,0.448244,0.152129
1000,732.961,220.68,266.692,29413.4,1.20905,0.448859,0.151936
1000,732.698,220.78,267.107,29472.6,1.21038,0.44926,0.151742
1000,732.627,220.88,267.331,29510.7,1.21085,0.449449,0.151547
1000,732.749,220.98,267.364,29527.6,1.21045,0.449422,0.151351
1000,733.065,221.08,267.203,29523.2,1.20917,0.449179,0.151153
1000,733.575,221.18,266.848,29497.4,1.20702,0.448719,0.150955
1000,734.279,221.28,266.3,29450.1,1.204,0.448041,0.150757
1000,735.178,221.38,265.556,29381.2,1.20009,0.447144,0.150557
1000,736.272,221.48,264.619,29290.6,1.19531,0.44603,0.150357
1000,737.559,221.58,263.486,29178.5,1.18966,0.444696,0.150157
1000,739.041,221.68,262.16,29044.7,1.18314,0.443144,0.149957
1000,740.716,221.78,260.639,28889.3,1.17575,0.441373,0.149757
1000,742.583,221.88,258.926,28712.3,1.16749,0.439385,0.149556
1000,744.642,221.98,257.02,28513.9,1.15838,0.43718,0.149356
1000,746.891,222.08,254.924,28294,1.14841,0.434759,0.149156
1000,749.839,222.18,252.637,28052.8,1.13759,0.432124,0.148956
1000,751.955,222.28,250.161,27790.3,1.12594,0.429274,0.148756
1000,755.351,222.38,247.497,27506.9,1.11345,0.426212,0.148557
1000,757.763,222.48,244.649,27202.5,1.10014,0.42294,0.148359
1000,760.942,222.58,241.616,26877.3,1.08601,0.419459,0.148162
1000,764.301,222.68,238.401,26531.6,1.07108,0.415772,0.147965
1000,767.838,222.78,235.006,26165.6,1.05535,0.41188,0.147769
1000,771.55,222.88,231.434,25779.4,1.03884,0.407786,0.147574
1000,775.436,222.98,227.686,25373.4,1.02156,0.403493,0.14738
1000,779.492,223.08,223.766,24947.7,1.00353,0.399003,0.147188
1000,783.715,223.18,219.677,24502.7,0.984744,0.394319,0.146996
1000,788.103,223.28,215.42,24038.7,0.965231,0.389445,0.146807
1000,792.652,223.38,211,23556,0.945001,0.384383,0.146618
1000,797.359,223.48,206.419,23054.9,0.924071,0.379138,0.146432
1000,802.221,223.58,201.681,22535.8,0.902456,0.373712,0.146247
1000,807.233,223.68,196.789,21999,0.880172,0.36811,0.146064
1000,812.392,223.78,191.747,21445,0.857239,0.362336,0.145883
1000,817.694,223.88,186.559,20874.1,0.833671,0.356393,0.145703
